Sp1	Sp2	obs.C-score	exp.C-score	SES_Cscore	pval_less	pval_greater
OTU_3	OTU_168	0	0	NA	1	1
OTU_3	OTU_169	0	0	NA	1	1
OTU_3	OTU_170	0	0	NA	1	1
OTU_3	OTU_171	0	0	NA	1	1
OTU_3	OTU_172	0	0	NA	1	1
OTU_3	OTU_173	0	0	NA	1	1
OTU_3	OTU_174	0	0	NA	1	1
OTU_3	OTU_175	0	0	NA	1	1
OTU_3	OTU_176	0	0	NA	1	1
OTU_3	OTU_177	0	0	NA	1	1
OTU_3	OTU_178	0	0	NA	1	1
OTU_3	OTU_179	0	0	NA	1	1
OTU_3	OTU_180	0	0	NA	1	1
OTU_3	OTU_181	0	0	NA	1	1
OTU_3	OTU_182	0	0	NA	1	1
OTU_3	OTU_183	0	0	NA	1	1
OTU_3	OTU_184	0	0	NA	1	1
OTU_3	OTU_185	0	0	NA	1	1
OTU_3	OTU_186	0	0	NA	1	1
OTU_3	OTU_187	0	0	NA	1	1
OTU_3	OTU_188	0	0	NA	1	1
OTU_3	OTU_189	0	0	NA	1	1
OTU_3	OTU_190	0	0	NA	1	1
OTU_3	OTU_191	0	0	NA	1	1
OTU_3	OTU_192	0	0	NA	1	1
OTU_3	OTU_193	0	0	NA	1	1
OTU_3	OTU_194	0	0	NA	1	1
OTU_3	OTU_195	0	0	NA	1	1
OTU_3	OTU_196	0	0	NA	1	1
OTU_3	OTU_197	0	0	NA	1	1
OTU_3	OTU_198	0	0	NA	1	1
OTU_3	OTU_199	0	0	NA	1	1
OTU_3	OTU_200	0	0	NA	1	1
OTU_3	OTU_201	0	0	NA	1	1
OTU_3	OTU_202	0	0	NA	1	1
OTU_3	OTU_203	0	0	NA	1	1
OTU_3	OTU_204	0	0	NA	1	1
OTU_3	OTU_205	0	0	NA	1	1
OTU_3	OTU_206	0	0	NA	1	1
OTU_3	OTU_207	0	0	NA	1	1
OTU_3	OTU_208	0	0	NA	1	1
OTU_3	OTU_209	0	0	NA	1	1
OTU_3	OTU_210	0	0	NA	1	1
OTU_3	OTU_211	0	0	NA	1	1
OTU_3	OTU_212	0	0	NA	1	1
OTU_3	OTU_213	0	0	NA	1	1
OTU_3	OTU_214	0	0	NA	1	1
OTU_3	OTU_215	0	0	NA	1	1
OTU_3	OTU_216	0	0	NA	1	1
OTU_3	OTU_217	0	0	NA	1	1
OTU_3	OTU_218	0	0	NA	1	1
OTU_3	OTU_219	0	0	NA	1	1
OTU_4	OTU_5	0	0	NA	1	1
OTU_4	OTU_6	0	0	NA	1	1
OTU_4	OTU_7	0	0	NA	1	1
OTU_4	OTU_8	0	0	NA	1	1
OTU_4	OTU_9	0	0	NA	1	1
OTU_4	OTU_10	0	0	NA	1	1
OTU_4	OTU_11	0	0	NA	1	1
OTU_4	OTU_12	0	0	NA	1	1
OTU_4	OTU_13	0	0	NA	1	1
OTU_4	OTU_14	0	0	NA	1	1
OTU_4	OTU_15	0	0	NA	1	1
OTU_4	OTU_16	0	0	NA	1	1
OTU_4	OTU_17	0	0	NA	1	1
OTU_4	OTU_18	0	0	NA	1	1
OTU_4	OTU_19	0	0	NA	1	1
OTU_4	OTU_20	0	0	NA	1	1
OTU_4	OTU_21	0	0	NA	1	1
OTU_4	OTU_22	0	0	NA	1	1
OTU_4	OTU_23	0	0	NA	1	1
OTU_4	OTU_24	0	0	NA	1	1
OTU_4	OTU_25	0	0	NA	1	1
OTU_4	OTU_26	0	0	NA	1	1
OTU_4	OTU_27	0	0	NA	1	1
OTU_4	OTU_28	0	0	NA	1	1
OTU_4	OTU_29	0	0	NA	1	1
OTU_4	OTU_30	0	0	NA	1	1
OTU_4	OTU_31	0	0	NA	1	1
OTU_4	OTU_32	0	0	NA	1	1
OTU_4	OTU_33	0	0	NA	1	1
OTU_4	OTU_34	0	0	NA	1	1
OTU_4	OTU_35	0	0	NA	1	1
OTU_4	OTU_36	0	0	NA	1	1
OTU_4	OTU_37	0	0	NA	1	1
OTU_4	OTU_38	0	0	NA	1	1
OTU_4	OTU_39	0	0	NA	1	1
OTU_4	OTU_40	0	0	NA	1	1
OTU_4	OTU_41	0	0	NA	1	1
OTU_4	OTU_42	0	0	NA	1	1
OTU_4	OTU_43	0	0	NA	1	1
OTU_4	OTU_44	0	0	NA	1	1
OTU_4	OTU_45	0	0	NA	1	1
OTU_4	OTU_46	0	0	NA	1	1
OTU_4	OTU_47	0	0	NA	1	1
OTU_4	OTU_48	0	0	NA	1	1
OTU_4	OTU_49	0	0	NA	1	1
OTU_4	OTU_50	0	0	NA	1	1
OTU_4	OTU_51	0	0	NA	1	1
OTU_4	OTU_52	0	0	NA	1	1
OTU_4	OTU_53	0	0	NA	1	1
OTU_4	OTU_54	0	0	NA	1	1
OTU_4	OTU_55	0	0	NA	1	1
OTU_4	OTU_56	0	0	NA	1	1
OTU_4	OTU_57	0	0	NA	1	1
OTU_4	OTU_58	0	0	NA	1	1
OTU_4	OTU_59	0	0	NA	1	1
OTU_4	OTU_60	0	0	NA	1	1
OTU_4	OTU_61	0	0	NA	1	1
OTU_4	OTU_62	0	0	NA	1	1
OTU_4	OTU_63	0	0	NA	1	1
OTU_4	OTU_64	0	0	NA	1	1
OTU_4	OTU_65	0	0	NA	1	1
OTU_4	OTU_66	0	0	NA	1	1
OTU_4	OTU_67	0	0	NA	1	1
OTU_4	OTU_68	0	0	NA	1	1
OTU_4	OTU_69	0	0	NA	1	1
OTU_4	OTU_70	0	0	NA	1	1
OTU_4	OTU_71	0	0	NA	1	1
OTU_4	OTU_72	0	0	NA	1	1
OTU_4	OTU_73	0	0	NA	1	1
OTU_4	OTU_74	0	0	NA	1	1
OTU_4	OTU_75	0	0	NA	1	1
OTU_4	OTU_76	0	0	NA	1	1
OTU_4	OTU_77	0	0	NA	1	1
OTU_4	OTU_78	0	0	NA	1	1
OTU_4	OTU_79	0	0	NA	1	1
OTU_4	OTU_80	0	0	NA	1	1
OTU_4	OTU_81	0	0	NA	1	1
OTU_4	OTU_82	0	0	NA	1	1
OTU_4	OTU_83	0	0	NA	1	1
OTU_4	OTU_84	0	0	NA	1	1
OTU_4	OTU_85	0	0	NA	1	1
OTU_4	OTU_86	0	0	NA	1	1
OTU_4	OTU_87	0	0	NA	1	1
OTU_4	OTU_88	0	0	NA	1	1
OTU_4	OTU_89	0	0	NA	1	1
OTU_4	OTU_90	0	0	NA	1	1
OTU_4	OTU_91	0	0	NA	1	1
OTU_4	OTU_92	0	0	NA	1	1
OTU_4	OTU_93	0	0	NA	1	1
OTU_4	OTU_94	0	0	NA	1	1
OTU_4	OTU_95	0	0	NA	1	1
OTU_4	OTU_96	0	0	NA	1	1
OTU_4	OTU_97	0	0	NA	1	1
OTU_4	OTU_98	0	0	NA	1	1
OTU_4	OTU_99	0	0	NA	1	1
OTU_4	OTU_100	0	0	NA	1	1
OTU_4	OTU_101	0	0	NA	1	1
OTU_4	OTU_102	0	0	NA	1	1
OTU_4	OTU_103	0	0	NA	1	1
OTU_4	OTU_104	0	0	NA	1	1
OTU_4	OTU_105	0	0	NA	1	1
OTU_4	OTU_106	0	0	NA	1	1
OTU_4	OTU_107	0	0	NA	1	1
OTU_4	OTU_108	0	0	NA	1	1
OTU_4	OTU_109	0	0	NA	1	1
OTU_4	OTU_110	0	0	NA	1	1
OTU_4	OTU_111	0	0	NA	1	1
OTU_4	OTU_112	0	0	NA	1	1
OTU_4	OTU_113	0	0	NA	1	1
OTU_4	OTU_114	0	0	NA	1	1
OTU_4	OTU_115	0	0	NA	1	1
OTU_4	OTU_116	0	0	NA	1	1
OTU_4	OTU_117	0	0	NA	1	1
OTU_4	OTU_118	0	0	NA	1	1
OTU_4	OTU_119	0	0	NA	1	1
OTU_4	OTU_120	0	0	NA	1	1
OTU_4	OTU_121	0	0	NA	1	1
OTU_4	OTU_122	0	0	NA	1	1
OTU_4	OTU_123	0	0	NA	1	1
OTU_4	OTU_124	0	0	NA	1	1
OTU_4	OTU_125	0	0	NA	1	1
OTU_4	OTU_126	0	0	NA	1	1
OTU_4	OTU_127	0	0	NA	1	1
OTU_4	OTU_128	0	0	NA	1	1
OTU_4	OTU_129	0	0	NA	1	1
OTU_4	OTU_130	0	0	NA	1	1
OTU_4	OTU_131	0	0	NA	1	1
OTU_4	OTU_132	0	0	NA	1	1
OTU_4	OTU_133	0	0	NA	1	1
OTU_4	OTU_134	0	0	NA	1	1
OTU_4	OTU_135	0	0	NA	1	1
OTU_4	OTU_136	0	0	NA	1	1
OTU_4	OTU_137	0	0	NA	1	1
OTU_4	OTU_138	0	0	NA	1	1
OTU_4	OTU_139	0	0	NA	1	1
OTU_4	OTU_140	0	0	NA	1	1
OTU_4	OTU_141	0	0	NA	1	1
OTU_4	OTU_142	0	0	NA	1	1
OTU_4	OTU_143	0	0	NA	1	1
OTU_4	OTU_144	0	0	NA	1	1
OTU_4	OTU_145	0	0	NA	1	1
OTU_4	OTU_146	0	0	NA	1	1
OTU_4	OTU_147	0	0	NA	1	1
OTU_4	OTU_148	0	0	NA	1	1
OTU_4	OTU_149	0	0	NA	1	1
OTU_4	OTU_150	0	0	NA	1	1
OTU_4	OTU_151	0	0	NA	1	1
OTU_4	OTU_152	0	0	NA	1	1
OTU_4	OTU_153	0	0	NA	1	1
OTU_4	OTU_154	0	0	NA	1	1
OTU_4	OTU_155	0	0	NA	1	1
OTU_4	OTU_156	0	0	NA	1	1
OTU_4	OTU_157	0	0	NA	1	1
OTU_4	OTU_158	0	0	NA	1	1
OTU_4	OTU_159	0	0	NA	1	1
OTU_4	OTU_160	0	0	NA	1	1
OTU_4	OTU_161	0	0	NA	1	1
OTU_4	OTU_162	0	0	NA	1	1
OTU_4	OTU_163	0	0	NA	1	1
OTU_4	OTU_164	0	0	NA	1	1
OTU_4	OTU_165	0	0	NA	1	1
OTU_4	OTU_166	0	0	NA	1	1
OTU_4	OTU_167	0	0	NA	1	1
OTU_4	OTU_168	0	0	NA	1	1
OTU_4	OTU_169	0	0	NA	1	1
OTU_4	OTU_170	0	0	NA	1	1
OTU_4	OTU_171	0	0	NA	1	1
OTU_4	OTU_172	0	0	NA	1	1
OTU_4	OTU_173	0	0	NA	1	1
OTU_4	OTU_174	0	0	NA	1	1
OTU_4	OTU_175	0	0	NA	1	1
OTU_4	OTU_176	0	0	NA	1	1
OTU_4	OTU_177	0	0	NA	1	1
OTU_4	OTU_178	0	0	NA	1	1
OTU_4	OTU_179	0	0	NA	1	1
OTU_4	OTU_180	0	0	NA	1	1
OTU_4	OTU_181	0	0	NA	1	1
OTU_4	OTU_182	0	0	NA	1	1
OTU_4	OTU_183	0	0	NA	1	1
OTU_4	OTU_184	0	0	NA	1	1
OTU_4	OTU_185	0	0	NA	1	1
OTU_4	OTU_186	0	0	NA	1	1
OTU_4	OTU_187	0	0	NA	1	1
OTU_4	OTU_188	0	0	NA	1	1
OTU_4	OTU_189	0	0	NA	1	1
OTU_4	OTU_190	0	0	NA	1	1
OTU_4	OTU_191	0	0	NA	1	1
OTU_4	OTU_192	0	0	NA	1	1
OTU_4	OTU_193	0	0	NA	1	1
OTU_4	OTU_194	0	0	NA	1	1
OTU_4	OTU_195	0	0	NA	1	1
OTU_4	OTU_196	0	0	NA	1	1
OTU_4	OTU_197	0	0	NA	1	1
OTU_4	OTU_198	0	0	NA	1	1
OTU_4	OTU_199	0	0	NA	1	1
OTU_4	OTU_200	0	0	NA	1	1
OTU_4	OTU_201	0	0	NA	1	1
OTU_4	OTU_202	0	0	NA	1	1
OTU_4	OTU_203	0	0	NA	1	1
OTU_4	OTU_204	0	0	NA	1	1
OTU_4	OTU_205	0	0	NA	1	1
OTU_4	OTU_206	0	0	NA	1	1
OTU_4	OTU_207	0	0	NA	1	1
OTU_4	OTU_208	0	0	NA	1	1
OTU_4	OTU_209	0	0	NA	1	1
OTU_4	OTU_210	0	0	NA	1	1
OTU_4	OTU_211	0	0	NA	1	1
OTU_4	OTU_212	0	0	NA	1	1
OTU_4	OTU_213	0	0	NA	1	1
OTU_4	OTU_214	0	0	NA	1	1
OTU_4	OTU_215	0	0	NA	1	1
OTU_4	OTU_216	0	0	NA	1	1
OTU_4	OTU_217	0	0	NA	1	1
OTU_4	OTU_218	0	0	NA	1	1
OTU_4	OTU_219	0	0	NA	1	1
OTU_5	OTU_6	0	0	NA	1	1
OTU_5	OTU_7	0	0	NA	1	1
OTU_5	OTU_8	0	0	NA	1	1
OTU_5	OTU_9	0	0	NA	1	1
OTU_5	OTU_10	0	0	NA	1	1
OTU_5	OTU_11	0	0	NA	1	1
OTU_5	OTU_12	0	0	NA	1	1
OTU_5	OTU_13	0	0	NA	1	1
OTU_5	OTU_14	0	0	NA	1	1
OTU_5	OTU_15	0	0	NA	1	1
OTU_5	OTU_16	0	0	NA	1	1
OTU_5	OTU_17	0	0	NA	1	1
OTU_5	OTU_18	0	0	NA	1	1
OTU_5	OTU_19	0	0	NA	1	1
OTU_5	OTU_20	0	0	NA	1	1
OTU_5	OTU_21	0	0	NA	1	1
OTU_5	OTU_22	0	0	NA	1	1
OTU_5	OTU_23	0	0	NA	1	1
OTU_5	OTU_24	0	0	NA	1	1
OTU_5	OTU_25	0	0	NA	1	1
OTU_5	OTU_26	0	0	NA	1	1
OTU_5	OTU_27	0	0	NA	1	1
OTU_5	OTU_28	0	0	NA	1	1
OTU_5	OTU_29	0	0	NA	1	1
OTU_5	OTU_30	0	0	NA	1	1
OTU_5	OTU_31	0	0	NA	1	1
OTU_5	OTU_32	0	0	NA	1	1
OTU_5	OTU_33	0	0	NA	1	1
OTU_5	OTU_34	0	0	NA	1	1
OTU_5	OTU_35	0	0	NA	1	1
OTU_5	OTU_36	0	0	NA	1	1
OTU_5	OTU_37	0	0	NA	1	1
OTU_5	OTU_38	0	0	NA	1	1
OTU_5	OTU_39	0	0	NA	1	1
OTU_5	OTU_40	0	0	NA	1	1
OTU_5	OTU_41	0	0	NA	1	1
OTU_5	OTU_42	0	0	NA	1	1
OTU_5	OTU_43	0	0	NA	1	1
OTU_5	OTU_44	0	0	NA	1	1
OTU_5	OTU_45	0	0	NA	1	1
OTU_5	OTU_46	0	0	NA	1	1
OTU_5	OTU_47	0	0	NA	1	1
OTU_5	OTU_48	0	0	NA	1	1
OTU_5	OTU_49	0	0	NA	1	1
OTU_5	OTU_50	0	0	NA	1	1
OTU_5	OTU_51	0	0	NA	1	1
OTU_5	OTU_52	0	0	NA	1	1
OTU_5	OTU_53	0	0	NA	1	1
OTU_5	OTU_54	0	0	NA	1	1
OTU_5	OTU_55	0	0	NA	1	1
OTU_5	OTU_56	0	0	NA	1	1
OTU_5	OTU_57	0	0	NA	1	1
OTU_5	OTU_58	0	0	NA	1	1
OTU_5	OTU_59	0	0	NA	1	1
OTU_5	OTU_60	0	0	NA	1	1
OTU_5	OTU_61	0	0	NA	1	1
OTU_5	OTU_62	0	0	NA	1	1
OTU_5	OTU_63	0	0	NA	1	1
OTU_5	OTU_64	0	0	NA	1	1
OTU_5	OTU_65	0	0	NA	1	1
OTU_5	OTU_66	0	0	NA	1	1
OTU_5	OTU_67	0	0	NA	1	1
OTU_5	OTU_68	0	0	NA	1	1
OTU_5	OTU_69	0	0	NA	1	1
OTU_5	OTU_70	0	0	NA	1	1
OTU_5	OTU_71	0	0	NA	1	1
OTU_5	OTU_72	0	0	NA	1	1
OTU_5	OTU_73	0	0	NA	1	1
OTU_5	OTU_74	0	0	NA	1	1
OTU_5	OTU_75	0	0	NA	1	1
OTU_5	OTU_76	0	0	NA	1	1
OTU_5	OTU_77	0	0	NA	1	1
OTU_5	OTU_78	0	0	NA	1	1
OTU_5	OTU_79	0	0	NA	1	1
OTU_5	OTU_80	0	0	NA	1	1
OTU_5	OTU_81	0	0	NA	1	1
OTU_5	OTU_82	0	0	NA	1	1
OTU_5	OTU_83	0	0	NA	1	1
OTU_5	OTU_84	0	0	NA	1	1
OTU_5	OTU_85	0	0	NA	1	1
OTU_5	OTU_86	0	0	NA	1	1
OTU_5	OTU_87	0	0	NA	1	1
OTU_5	OTU_88	0	0	NA	1	1
OTU_5	OTU_89	0	0	NA	1	1
OTU_5	OTU_90	0	0	NA	1	1
OTU_5	OTU_91	0	0	NA	1	1
OTU_5	OTU_92	0	0	NA	1	1
OTU_5	OTU_93	0	0	NA	1	1
OTU_5	OTU_94	0	0	NA	1	1
OTU_5	OTU_95	0	0	NA	1	1
OTU_5	OTU_96	0	0	NA	1	1
OTU_5	OTU_97	0	0	NA	1	1
OTU_5	OTU_98	0	0	NA	1	1
OTU_5	OTU_99	0	0	NA	1	1
OTU_5	OTU_100	0	0	NA	1	1
OTU_5	OTU_101	0	0	NA	1	1
OTU_5	OTU_102	0	0	NA	1	1
OTU_5	OTU_103	0	0	NA	1	1
OTU_5	OTU_104	0	0	NA	1	1
OTU_5	OTU_105	0	0	NA	1	1
OTU_5	OTU_106	0	0	NA	1	1
OTU_5	OTU_107	0	0	NA	1	1
OTU_5	OTU_108	0	0	NA	1	1
OTU_5	OTU_109	0	0	NA	1	1
OTU_5	OTU_110	0	0	NA	1	1
OTU_5	OTU_111	0	0	NA	1	1
OTU_5	OTU_112	0	0	NA	1	1
OTU_5	OTU_113	0	0	NA	1	1
OTU_5	OTU_114	0	0	NA	1	1
OTU_5	OTU_115	0	0	NA	1	1
OTU_5	OTU_116	0	0	NA	1	1
OTU_5	OTU_117	0	0	NA	1	1
OTU_5	OTU_118	0	0	NA	1	1
OTU_5	OTU_119	0	0	NA	1	1
OTU_5	OTU_120	0	0	NA	1	1
OTU_5	OTU_121	0	0	NA	1	1
OTU_5	OTU_122	0	0	NA	1	1
OTU_5	OTU_123	0	0	NA	1	1
OTU_5	OTU_124	0	0	NA	1	1
OTU_5	OTU_125	0	0	NA	1	1
OTU_5	OTU_126	0	0	NA	1	1
OTU_5	OTU_127	0	0	NA	1	1
OTU_5	OTU_128	0	0	NA	1	1
OTU_5	OTU_129	0	0	NA	1	1
OTU_5	OTU_130	0	0	NA	1	1
OTU_5	OTU_131	0	0	NA	1	1
OTU_5	OTU_132	0	0	NA	1	1
OTU_5	OTU_133	0	0	NA	1	1
OTU_5	OTU_134	0	0	NA	1	1
OTU_5	OTU_135	0	0	NA	1	1
OTU_5	OTU_136	0	0	NA	1	1
OTU_5	OTU_137	0	0	NA	1	1
OTU_5	OTU_138	0	0	NA	1	1
OTU_5	OTU_139	0	0	NA	1	1
OTU_5	OTU_140	0	0	NA	1	1
OTU_5	OTU_141	0	0	NA	1	1
OTU_5	OTU_142	0	0	NA	1	1
OTU_5	OTU_143	0	0	NA	1	1
OTU_5	OTU_144	0	0	NA	1	1
OTU_5	OTU_145	0	0	NA	1	1
OTU_5	OTU_146	0	0	NA	1	1
OTU_5	OTU_147	0	0	NA	1	1
OTU_5	OTU_148	0	0	NA	1	1
OTU_5	OTU_149	0	0	NA	1	1
OTU_5	OTU_150	0	0	NA	1	1
OTU_5	OTU_151	0	0	NA	1	1
OTU_5	OTU_152	0	0	NA	1	1
OTU_5	OTU_153	0	0	NA	1	1
OTU_5	OTU_154	0	0	NA	1	1
OTU_5	OTU_155	0	0	NA	1	1
OTU_5	OTU_156	0	0	NA	1	1
OTU_5	OTU_157	0	0	NA	1	1
OTU_5	OTU_158	0	0	NA	1	1
OTU_5	OTU_159	0	0	NA	1	1
OTU_5	OTU_160	0	0	NA	1	1
OTU_5	OTU_161	0	0	NA	1	1
OTU_5	OTU_162	0	0	NA	1	1
OTU_5	OTU_163	0	0	NA	1	1
OTU_5	OTU_164	0	0	NA	1	1
OTU_5	OTU_165	0	0	NA	1	1
OTU_5	OTU_166	0	0	NA	1	1
OTU_5	OTU_167	0	0	NA	1	1
OTU_5	OTU_168	0	0	NA	1	1
OTU_5	OTU_169	0	0	NA	1	1
OTU_5	OTU_170	0	0	NA	1	1
OTU_5	OTU_171	0	0	NA	1	1
OTU_5	OTU_172	0	0	NA	1	1
OTU_5	OTU_173	0	0	NA	1	1
OTU_5	OTU_174	0	0	NA	1	1
OTU_5	OTU_175	0	0	NA	1	1
OTU_5	OTU_176	0	0	NA	1	1
OTU_5	OTU_177	0	0	NA	1	1
OTU_5	OTU_178	0	0	NA	1	1
OTU_5	OTU_179	0	0	NA	1	1
OTU_5	OTU_180	0	0	NA	1	1
OTU_5	OTU_181	0	0	NA	1	1
OTU_5	OTU_182	0	0	NA	1	1
OTU_5	OTU_183	0	0	NA	1	1
OTU_5	OTU_184	0	0	NA	1	1
OTU_5	OTU_185	0	0	NA	1	1
OTU_5	OTU_186	0	0	NA	1	1
OTU_5	OTU_187	0	0	NA	1	1
OTU_5	OTU_188	0	0	NA	1	1
OTU_5	OTU_189	0	0	NA	1	1
OTU_5	OTU_190	0	0	NA	1	1
OTU_5	OTU_191	0	0	NA	1	1
OTU_5	OTU_192	0	0	NA	1	1
OTU_5	OTU_193	0	0	NA	1	1
OTU_5	OTU_194	0	0	NA	1	1
OTU_5	OTU_195	0	0	NA	1	1
OTU_5	OTU_196	0	0	NA	1	1
OTU_5	OTU_197	0	0	NA	1	1
OTU_5	OTU_198	0	0	NA	1	1
OTU_5	OTU_199	0	0	NA	1	1
OTU_5	OTU_200	0	0	NA	1	1
OTU_5	OTU_201	0	0	NA	1	1
OTU_5	OTU_202	0	0	NA	1	1
OTU_5	OTU_203	0	0	NA	1	1
OTU_5	OTU_204	0	0	NA	1	1
OTU_5	OTU_205	0	0	NA	1	1
OTU_5	OTU_206	0	0	NA	1	1
OTU_5	OTU_207	0	0	NA	1	1
OTU_5	OTU_208	0	0	NA	1	1
OTU_5	OTU_209	0	0	NA	1	1
OTU_5	OTU_210	0	0	NA	1	1
OTU_5	OTU_211	0	0	NA	1	1
OTU_5	OTU_212	0	0	NA	1	1
OTU_5	OTU_213	0	0	NA	1	1
OTU_5	OTU_214	0	0	NA	1	1
OTU_5	OTU_215	0	0	NA	1	1
OTU_5	OTU_216	0	0	NA	1	1
OTU_5	OTU_217	0	0	NA	1	1
OTU_5	OTU_218	0	0	NA	1	1
OTU_5	OTU_219	0	0	NA	1	1
OTU_6	OTU_7	0	0	NA	1	1
OTU_6	OTU_8	0	0	NA	1	1
OTU_6	OTU_9	0	0	NA	1	1
OTU_6	OTU_10	0	0	NA	1	1
OTU_6	OTU_11	0	0	NA	1	1
OTU_6	OTU_12	0	0	NA	1	1
OTU_6	OTU_13	0	0	NA	1	1
OTU_6	OTU_14	0	0	NA	1	1
OTU_6	OTU_15	0	0	NA	1	1
OTU_6	OTU_16	0	0	NA	1	1
OTU_6	OTU_17	0	0	NA	1	1
OTU_6	OTU_18	0	0	NA	1	1
OTU_6	OTU_19	0	0	NA	1	1
OTU_6	OTU_20	0	0	NA	1	1
OTU_6	OTU_21	0	0	NA	1	1
OTU_6	OTU_22	0	0	NA	1	1
OTU_6	OTU_23	0	0	NA	1	1
OTU_6	OTU_24	0	0	NA	1	1
OTU_6	OTU_25	0	0	NA	1	1
OTU_6	OTU_26	0	0	NA	1	1
OTU_6	OTU_27	0	0	NA	1	1
OTU_6	OTU_28	0	0	NA	1	1
OTU_6	OTU_29	0	0	NA	1	1
OTU_6	OTU_30	0	0	NA	1	1
OTU_6	OTU_31	0	0	NA	1	1
OTU_6	OTU_32	0	0	NA	1	1
OTU_6	OTU_33	0	0	NA	1	1
OTU_6	OTU_34	0	0	NA	1	1
OTU_6	OTU_35	0	0	NA	1	1
OTU_6	OTU_36	0	0	NA	1	1
OTU_6	OTU_37	0	0	NA	1	1
OTU_6	OTU_38	0	0	NA	1	1
OTU_6	OTU_39	0	0	NA	1	1
OTU_6	OTU_40	0	0	NA	1	1
OTU_6	OTU_41	0	0	NA	1	1
OTU_6	OTU_42	0	0	NA	1	1
OTU_6	OTU_43	0	0	NA	1	1
OTU_6	OTU_44	0	0	NA	1	1
OTU_6	OTU_45	0	0	NA	1	1
OTU_6	OTU_46	0	0	NA	1	1
OTU_6	OTU_47	0	0	NA	1	1
OTU_6	OTU_48	0	0	NA	1	1
OTU_6	OTU_49	0	0	NA	1	1
OTU_6	OTU_50	0	0	NA	1	1
OTU_6	OTU_51	0	0	NA	1	1
OTU_6	OTU_52	0	0	NA	1	1
OTU_6	OTU_53	0	0	NA	1	1
OTU_6	OTU_54	0	0	NA	1	1
OTU_6	OTU_55	0	0	NA	1	1
OTU_6	OTU_56	0	0	NA	1	1
OTU_6	OTU_57	0	0	NA	1	1
OTU_6	OTU_58	0	0	NA	1	1
OTU_6	OTU_59	0	0	NA	1	1
OTU_6	OTU_60	0	0	NA	1	1
OTU_6	OTU_61	0	0	NA	1	1
OTU_6	OTU_62	0	0	NA	1	1
OTU_6	OTU_63	0	0	NA	1	1
OTU_6	OTU_64	0	0	NA	1	1
OTU_6	OTU_65	0	0	NA	1	1
OTU_6	OTU_66	0	0	NA	1	1
OTU_6	OTU_67	0	0	NA	1	1
OTU_6	OTU_68	0	0	NA	1	1
OTU_6	OTU_69	0	0	NA	1	1
OTU_6	OTU_70	0	0	NA	1	1
OTU_6	OTU_71	0	0	NA	1	1
OTU_6	OTU_72	0	0	NA	1	1
OTU_6	OTU_73	0	0	NA	1	1
OTU_6	OTU_74	0	0	NA	1	1
OTU_6	OTU_75	0	0	NA	1	1
OTU_6	OTU_76	0	0	NA	1	1
OTU_6	OTU_77	0	0	NA	1	1
OTU_6	OTU_78	0	0	NA	1	1
OTU_6	OTU_79	0	0	NA	1	1
OTU_6	OTU_80	0	0	NA	1	1
OTU_6	OTU_81	0	0	NA	1	1
OTU_6	OTU_82	0	0	NA	1	1
OTU_6	OTU_83	0	0	NA	1	1
OTU_6	OTU_84	0	0	NA	1	1
OTU_6	OTU_85	0	0	NA	1	1
OTU_6	OTU_86	0	0	NA	1	1
OTU_6	OTU_87	0	0	NA	1	1
OTU_6	OTU_88	0	0	NA	1	1
OTU_6	OTU_89	0	0	NA	1	1
OTU_6	OTU_90	0	0	NA	1	1
OTU_6	OTU_91	0	0	NA	1	1
OTU_6	OTU_92	0	0	NA	1	1
OTU_6	OTU_93	0	0	NA	1	1
OTU_6	OTU_94	0	0	NA	1	1
OTU_6	OTU_95	0	0	NA	1	1
OTU_6	OTU_96	0	0	NA	1	1
OTU_6	OTU_97	0	0	NA	1	1
OTU_6	OTU_98	0	0	NA	1	1
OTU_6	OTU_99	0	0	NA	1	1
OTU_6	OTU_100	0	0	NA	1	1
OTU_6	OTU_101	0	0	NA	1	1
OTU_6	OTU_102	0	0	NA	1	1
OTU_6	OTU_103	0	0	NA	1	1
OTU_6	OTU_104	0	0	NA	1	1
OTU_6	OTU_105	0	0	NA	1	1
OTU_6	OTU_106	0	0	NA	1	1
OTU_6	OTU_107	0	0	NA	1	1
OTU_6	OTU_108	0	0	NA	1	1
OTU_6	OTU_109	0	0	NA	1	1
OTU_6	OTU_110	0	0	NA	1	1
OTU_6	OTU_111	0	0	NA	1	1
OTU_6	OTU_112	0	0	NA	1	1
OTU_6	OTU_113	0	0	NA	1	1
OTU_6	OTU_114	0	0	NA	1	1
OTU_6	OTU_115	0	0	NA	1	1
OTU_6	OTU_116	0	0	NA	1	1
OTU_6	OTU_117	0	0	NA	1	1
OTU_6	OTU_118	0	0	NA	1	1
OTU_6	OTU_119	0	0	NA	1	1
OTU_6	OTU_120	0	0	NA	1	1
OTU_6	OTU_121	0	0	NA	1	1
OTU_6	OTU_122	0	0	NA	1	1
OTU_6	OTU_123	0	0	NA	1	1
OTU_6	OTU_124	0	0	NA	1	1
OTU_6	OTU_125	0	0	NA	1	1
OTU_6	OTU_126	0	0	NA	1	1
OTU_6	OTU_127	0	0	NA	1	1
OTU_6	OTU_128	0	0	NA	1	1
OTU_6	OTU_129	0	0	NA	1	1
OTU_6	OTU_130	0	0	NA	1	1
OTU_6	OTU_131	0	0	NA	1	1
